Case ID,Latency (s),Final JSON Acc,Slot Acc,Category Acc,Status,Input Text,Actual JSON,Expected JSON
741,3.88,1.0,1.0,1.0,PASS,Okay got milk 4.50 bread 3.20 eggs 5.75 and uh toothpaste 6.80,"[{""item"": ""Milk"", ""amount"": 4.5, ""category"": ""Food""}, {""item"": ""Bread"", ""amount"": 3.2, ""category"": ""Food""}, {""item"": ""Eggs"", ""amount"": 5.75, ""category"": ""Food""}, {""item"": ""Toothpaste"", ""amount"": 6.8, ""category"": ""Personal Care""}]","[{""item"": ""milk"", ""amount"": 4.50, ""category"": ""Food""}, {""item"": ""bread"", ""amount"": 3.20, ""category"": ""Food""}, {""item"": ""eggs"", ""amount"": 5.75, ""category"": ""Food""}, {""item"": ""toothpaste"", ""amount"": 6.80, ""category"": ""Personal Care""}]"
742,2.78,0.0,0.6666666666666666,1.0,FAIL,"I was running late for work this morning, so I grabbed a quick breakfast sandwich and coffee from the cafe downstairs. It was a bit pricey, but I was in a real hurry. That set me back $12.75.","[{""item"": ""Breakfast sandwich and coffee"", ""amount"": 12.75, ""category"": ""Food""}]","[{""item"": ""breakfast sandwich and coffee from the cafe downstairs"", ""amount"": 12.75, ""category"": ""Food""}]"
743,4.71,0.0,0.9333333333333333,0.8,FAIL,"Okay, coffee three fifty, bus pass twenty, toothpaste eight, magazine five, and a sandwich twelve.","[{""item"": ""Coffee"", ""amount"": 3.5, ""category"": ""Food""}, {""item"": ""Bus Pass"", ""amount"": 20.0, ""category"": ""Transport""}, {""item"": ""Toothpaste"", ""amount"": 8.0, ""category"": ""Personal Care""}, {""item"": ""Magazine"", ""amount"": 5.0, ""category"": ""Retail""}, {""item"": ""Sandwich"", ""amount"": 12.0, ""category"": ""Food""}]","[{""item"": ""coffee"", ""amount"": 3.50, ""category"": ""Food""}, {""item"": ""bus pass"", ""amount"": 20.00, ""category"": ""Transport""}, {""item"": ""toothpaste"", ""amount"": 8.00, ""category"": ""Personal Care""}, {""item"": ""magazine"", ""amount"": 5.00, ""category"": ""Entertainment""}, {""item"": ""sandwich"", ""amount"": 12.00, ""category"": ""Food""}]"
744,2.05,1.0,1.0,1.0,PASS,I spent 45 at Target yesterday.,"[{""item"": ""Target"", ""amount"": 45.0, ""category"": ""Retail""}]","[{""item"": ""Target"", ""amount"": 45.00, ""category"": ""Retail""}]"
745,1.84,1.0,1.0,1.0,PASS,I just spent 45 dollars at Target.,"[{""item"": ""Target"", ""amount"": 45.0, ""category"": ""Retail""}]","[{""item"": ""Target"", ""amount"": 45.00, ""category"": ""Retail""}]"
746,3.28,1.0,1.0,1.0,PASS,I spent 35 at Target yesterday.,"[{""item"": ""Target"", ""amount"": 35.0, ""category"": ""Retail""}]","[{""item"": ""Target"", ""amount"": 35.00, ""category"": ""Retail""}]"
747,2.25,1.0,1.0,1.0,PASS,"I spent 25 dollars on a new t-shirt... wait, no, it was 35 dollars for the t-shirt.","[{""item"": ""T-shirt"", ""amount"": 35.0, ""category"": ""Retail""}]","[{""item"": ""t-shirt"", ""amount"": 35.00, ""category"": ""Retail""}]"
748,2.15,1.0,1.0,1.0,PASS,I just spent 35 at Target,"[{""item"": ""Target"", ""amount"": 35.0, ""category"": ""Retail""}]","[{""item"": ""Target"", ""amount"": 35.00, ""category"": ""Retail""}]"
749,4.4,1.0,1.0,1.0,PASS,"Okay, got a coffee for 4.50, then a sandwich for 8.75, a magazine for 6, and a bus ticket for 2.25.","[{""item"": ""Coffee"", ""amount"": 4.5, ""category"": ""Food""}, {""item"": ""Sandwich"", ""amount"": 8.75, ""category"": ""Food""}, {""item"": ""Magazine"", ""amount"": 6.0, ""category"": ""Retail""}, {""item"": ""Bus Ticket"", ""amount"": 2.25, ""category"": ""Transport""}]","[{""item"": ""coffee"", ""amount"": 4.50, ""category"": ""Food""}, {""item"": ""sandwich"", ""amount"": 8.75, ""category"": ""Food""}, {""item"": ""magazine"", ""amount"": 6.00, ""category"": ""Retail""}, {""item"": ""bus ticket"", ""amount"": 2.25, ""category"": ""Transport""}]"
750,1.74,1.0,1.0,1.0,PASS,I spent 12.50 at Sephora today.,"[{""item"": ""Sephora"", ""amount"": 12.5, ""category"": ""Retail""}]","[{""item"": ""Sephora"", ""amount"": 12.50, ""category"": ""Retail""}]"
751,3.48,0.0,0.0,0.0,FAIL,I spent 45 dollars on gas for the car and then 15 on a movie ticket for the new sci-fi film.,"[{""item"": ""Gas for the car"", ""amount"": 45.0, ""category"": ""Transport""}, {""item"": ""Movie ticket"", ""amount"": 15.0, ""category"": ""Entertainment""}]","[{""item"": ""gas for the car"", ""amount"": 45.00, ""category"": ""Transport""}, {""item"": ""a movie ticket for the new sci-fi film"", ""amount"": 15.00, ""category"": ""Entertainment""}]"
752,1.94,1.0,1.0,1.0,PASS,"I spent 12 dollars on a pizza... wait, no, it was 15 dollars for the pizza.","[{""item"": ""Pizza"", ""amount"": 15.0, ""category"": ""Food""}]","[{""item"": ""pizza"", ""amount"": 15.00, ""category"": ""Food""}]"
753,2.76,1.0,1.0,1.0,PASS,Spent 12.50 at Target,"[{""item"": ""Target"", ""amount"": 12.5, ""category"": ""Retail""}]","[{""item"": ""Target"", ""amount"": 12.50, ""category"": ""Retail""}]"
754,3.38,1.0,1.0,1.0,PASS,"Okay, got a coffee for 4.50, then a sandwich for 8.75, and a magazine for 6.25.","[{""item"": ""Coffee"", ""amount"": 4.5, ""category"": ""Food""}, {""item"": ""Sandwich"", ""amount"": 8.75, ""category"": ""Food""}, {""item"": ""Magazine"", ""amount"": 6.25, ""category"": ""Retail""}]","[{""item"": ""coffee"", ""amount"": 4.50, ""category"": ""Food""}, {""item"": ""sandwich"", ""amount"": 8.75, ""category"": ""Food""}, {""item"": ""magazine"", ""amount"": 6.25, ""category"": ""Retail""}]"
755,2.15,0.0,0.6666666666666666,1.0,FAIL,"I was running late for work this morning, so I grabbed a quick coffee and croissant from the little cafe on the corner. It was a bit pricey, but it saved me time. That came to $8.75.","[{""item"": ""Coffee and croissant"", ""amount"": 8.75, ""category"": ""Food""}]","[{""item"": ""coffee and croissant from the little cafe on the corner"", ""amount"": 8.75, ""category"": ""Food""}]"
756,2.25,1.0,1.0,1.0,PASS,Just dropped 80 bucks on some new kicks at the mall.,"[{""item"": ""New kicks"", ""amount"": 80.0, ""category"": ""Retail""}]","[{""item"": ""new kicks"", ""amount"": 80.00, ""category"": ""Retail""}]"
757,2.66,0.0,0.0,0.0,FAIL: Length Mismatch,"I was running late for work this morning, so I grabbed a quick breakfast sandwich and a coffee from the little cafe on the corner. It was a bit pricey, but I was starving.","[{""item"": ""Breakfast Sandwich"", ""amount"": 0.0, ""category"": ""Food""}, {""item"": ""Coffee"", ""amount"": 0.0, ""category"": ""Food""}]","[{""item"": ""breakfast sandwich and a coffee"", ""amount"": 8.50, ""category"": ""Food""}]"
758,1.74,0.0,0.6666666666666666,1.0,FAIL,Just dropped a hundred bucks on some new kicks at the mall.,"[{""item"": ""New kicks"", ""amount"": 100.0, ""category"": ""Retail""}]","[{""item"": ""kicks"", ""amount"": 100.00, ""category"": ""Retail""}]"
759,4.5,1.0,1.0,1.0,PASS,"Okay, got milk for 4.50, a t-shirt 25, bus fare 2.75, a sandwich 8, and a phone charger 19.99.","[{""item"": ""Milk"", ""amount"": 4.5, ""category"": ""Food""}, {""item"": ""T-shirt"", ""amount"": 25.0, ""category"": ""Retail""}, {""item"": ""Bus fare"", ""amount"": 2.75, ""category"": ""Transport""}, {""item"": ""Sandwich"", ""amount"": 8.0, ""category"": ""Food""}, {""item"": ""Phone charger"", ""amount"": 19.99, ""category"": ""Retail""}]","[{""item"": ""milk"", ""amount"": 4.50, ""category"": ""Food""}, {""item"": ""t-shirt"", ""amount"": 25.00, ""category"": ""Retail""}, {""item"": ""bus fare"", ""amount"": 2.75, ""category"": ""Transport""}, {""item"": ""sandwich"", ""amount"": 8.00, ""category"": ""Food""}, {""item"": ""phone charger"", ""amount"": 19.99, ""category"": ""Retail""}]"
760,1.74,1.0,1.0,1.0,PASS,Just spent 45 at Target,"[{""item"": ""Target"", ""amount"": 45.0, ""category"": ""Retail""}]","[{""item"": ""Target"", ""amount"": 45.00, ""category"": ""Retail""}]"
761,1.94,1.0,1.0,1.0,PASS,Spent 35 at Target today.,"[{""item"": ""Target"", ""amount"": 35.0, ""category"": ""Retail""}]","[{""item"": ""Target"", ""amount"": 35.00, ""category"": ""Retail""}]"
762,2.15,1.0,1.0,1.0,PASS,Just dropped a couple hundred bucks on some new kicks at the mall.,"[{""item"": ""New kicks"", ""amount"": 200.0, ""category"": ""Retail""}]","[{""item"": ""new kicks"", ""amount"": 200.00, ""category"": ""Retail""}]"
763,2.66,0.0,0.6666666666666666,1.0,FAIL,"I spent 15 dollars on lunch at the deli... wait, no, it was 18 dollars for lunch at the deli.","[{""item"": ""Lunch at deli"", ""amount"": 18.0, ""category"": ""Food""}]","[{""item"": ""lunch at the deli"", ""amount"": 18.00, ""category"": ""Food""}]"
764,1.84,1.0,1.0,1.0,PASS,Just dropped a couple hundred bucks on some new kicks at the mall.,"[{""item"": ""New kicks"", ""amount"": 200.0, ""category"": ""Retail""}]","[{""item"": ""new kicks"", ""amount"": 200.00, ""category"": ""Retail""}]"
765,5.53,1.0,1.0,1.0,PASS,"Okay, got a coffee for 4.50, a magazine for 6, a bus ticket for 2.75, and some bananas for 3.25.","[{""item"": ""Coffee"", ""amount"": 4.5, ""category"": ""Food""}, {""item"": ""Magazine"", ""amount"": 6.0, ""category"": ""Retail""}, {""item"": ""Bus Ticket"", ""amount"": 2.75, ""category"": ""Transport""}, {""item"": ""Bananas"", ""amount"": 3.25, ""category"": ""Food""}]","[{""item"": ""coffee"", ""amount"": 4.50, ""category"": ""Food""}, {""item"": ""magazine"", ""amount"": 6.00, ""category"": ""Retail""}, {""item"": ""bus ticket"", ""amount"": 2.75, ""category"": ""Transport""}, {""item"": ""bananas"", ""amount"": 3.25, ""category"": ""Food""}]"
766,3.17,0.0,0.6666666666666666,1.0,FAIL,I spent $45 on gas for the car and then $18.50 on a movie ticket for the new Marvel film,"[{""item"": ""Gas"", ""amount"": 45.0, ""category"": ""Transport""}, {""item"": ""Movie Ticket"", ""amount"": 18.5, ""category"": ""Entertainment""}]","[{""item"": ""gas for the car"", ""amount"": 45.00, ""category"": ""Transport""}, {""item"": ""movie ticket for the new Marvel film"", ""amount"": 18.50, ""category"": ""Entertainment""}]"
767,3.38,0.0,0.6666666666666666,1.0,FAIL,"I spent 15 dollars on lunch at the deli... wait, no, it was actually 18 dollars for lunch at the deli.","[{""item"": ""Lunch at deli"", ""amount"": 18.0, ""category"": ""Food""}]","[{""item"": ""lunch at the deli"", ""amount"": 18.00, ""category"": ""Food""}]"
768,3.68,0.0,0.8333333333333334,1.0,FAIL,"I was running late for work this morning, so I grabbed a quick breakfast sandwich and a coffee from the cafe downstairs, which came to about $12.50. Then after work, I had to stop by the supermarket to pick up some milk, eggs, and bread for the week, and that was another $28.75.","[{""item"": ""Breakfast sandwich and coffee"", ""amount"": 12.5, ""category"": ""Food""}, {""item"": ""Milk, eggs, and bread"", ""amount"": 28.75, ""category"": ""Food""}]","[{""item"": ""breakfast sandwich and a coffee from the cafe downstairs"", ""amount"": 12.50, ""category"": ""Food""}, {""item"": ""milk, eggs, and bread"", ""amount"": 28.75, ""category"": ""Food""}]"
769,1.84,1.0,1.0,1.0,PASS,Just dropped a couple hundred bucks on some new kicks at the mall.,"[{""item"": ""New kicks"", ""amount"": 200.0, ""category"": ""Retail""}]","[{""item"": ""new kicks"", ""amount"": 200.00, ""category"": ""Retail""}]"
770,2.97,0.0,0.6666666666666666,1.0,FAIL,I spent 45 on a tank of gas and then 18.50 on a movie ticket.,"[{""item"": ""Tank of gas"", ""amount"": 45.0, ""category"": ""Transport""}, {""item"": ""Movie ticket"", ""amount"": 18.5, ""category"": ""Entertainment""}]","[{""item"": ""a tank of gas"", ""amount"": 45.00, ""category"": ""Transport""}, {""item"": ""a movie ticket"", ""amount"": 18.50, ""category"": ""Entertainment""}]"
771,2.94,0.0,0.0,0.0,FAIL,I filled up the car for 45 dollars and then got a new phone charger for 25.,"[{""item"": ""Gas"", ""amount"": 45.0, ""category"": ""Transport""}, {""item"": ""Phone Charger"", ""amount"": 25.0, ""category"": ""Retail""}]","[{""item"": ""filled up the car"", ""amount"": 45.00, ""category"": ""Transport""}, {""item"": ""a new phone charger"", ""amount"": 25.00, ""category"": ""Retail""}]"
772,3.2,0.0,0.6666666666666666,1.0,FAIL,Just dropped a couple hundred bucks on some new kicks at the mall.,"[{""item"": ""New shoes"", ""amount"": 200.0, ""category"": ""Retail""}]","[{""item"": ""new kicks"", ""amount"": 200.00, ""category"": ""Retail""}]"
773,3.66,1.0,1.0,1.0,PASS,I just spent 45 dollars on gas and then 15 on a movie ticket,"[{""item"": ""Gas"", ""amount"": 45.0, ""category"": ""Transport""}, {""item"": ""Movie Ticket"", ""amount"": 15.0, ""category"": ""Entertainment""}]","[{""item"": ""gas"", ""amount"": 45.00, ""category"": ""Transport""}, {""item"": ""movie ticket"", ""amount"": 15.00, ""category"": ""Entertainment""}]"
774,3.81,0.0,0.2222222222222222,0.3333333333333333,FAIL,"I bought milk for 3.50, a t-shirt for 25, and a bus ticket for 2.75.","[{""item"": ""Milk"", ""amount"": 3.5, ""category"": ""Food""}, {""item"": ""T-shirt"", ""amount"": 25.0, ""category"": ""Retail""}, {""item"": ""Bus Ticket"", ""amount"": 2.75, ""category"": ""Transport""}]","[{""item"": ""milk"", ""amount"": 3.50, ""category"": ""Food""}, {""item"": ""a t-shirt"", ""amount"": 25.00, ""category"": ""Retail""}, {""item"": ""a bus ticket"", ""amount"": 2.75, ""category"": ""Transport""}]"
775,3.07,1.0,1.0,1.0,PASS,I spent 45 at Target yesterday,"[{""item"": ""Target"", ""amount"": 45.0, ""category"": ""Retail""}]","[{""item"": ""Target"", ""amount"": 45.00, ""category"": ""Retail""}]"
776,1.84,1.0,1.0,1.0,PASS,Just dropped a hundred bucks on some new kicks at the mall.,"[{""item"": ""New kicks"", ""amount"": 100.0, ""category"": ""Retail""}]","[{""item"": ""new kicks"", ""amount"": 100.00, ""category"": ""Retail""}]"
777,1.94,1.0,1.0,1.0,PASS,"I spent 75 dollars on a new jacket... wait, no, it was 57 dollars for the jacket.","[{""item"": ""Jacket"", ""amount"": 57.0, ""category"": ""Retail""}]","[{""item"": ""jacket"", ""amount"": 57.00, ""category"": ""Retail""}]"
778,1.93,0.0,0.6666666666666666,1.0,FAIL,"I was running late for work this morning, so I grabbed a quick breakfast sandwich and coffee from the cafe downstairs. It was a bit pricey, but I was in a rush. That set me back about $12.75.","[{""item"": ""Breakfast sandwich and coffee"", ""amount"": 12.75, ""category"": ""Food""}]","[{""item"": ""breakfast sandwich and coffee from the cafe downstairs"", ""amount"": 12.75, ""category"": ""Food""}]"
779,4.82,1.0,1.0,1.0,PASS,"I bought milk for 3.50, a t-shirt for 25, and a bus ticket for 2.75.","[{""item"": ""Milk"", ""amount"": 3.5, ""category"": ""Food""}, {""item"": ""T-shirt"", ""amount"": 25.0, ""category"": ""Retail""}, {""item"": ""Bus Ticket"", ""amount"": 2.75, ""category"": ""Transport""}]","[{""item"": ""milk"", ""amount"": 3.50, ""category"": ""Food""}, {""item"": ""t-shirt"", ""amount"": 25.00, ""category"": ""Retail""}, {""item"": ""bus ticket"", ""amount"": 2.75, ""category"": ""Transport""}]"
780,1.94,0.0,0.6666666666666666,1.0,FAIL,Just dropped a hundred bucks on some new kicks at the mall.,"[{""item"": ""New kicks"", ""amount"": 100.0, ""category"": ""Retail""}]","[{""item"": ""kicks"", ""amount"": 100.00, ""category"": ""Retail""}]"
781,4.5,1.0,1.0,1.0,PASS,"Okay, got a latte for 4.50, then a sandwich for 8.75, a magazine for 6, and a bus pass for 36.","[{""item"": ""Latte"", ""amount"": 4.5, ""category"": ""Food""}, {""item"": ""Sandwich"", ""amount"": 8.75, ""category"": ""Food""}, {""item"": ""Magazine"", ""amount"": 6.0, ""category"": ""Retail""}, {""item"": ""Bus Pass"", ""amount"": 36.0, ""category"": ""Transport""}]","[{""item"": ""latte"", ""amount"": 4.50, ""category"": ""Food""}, {""item"": ""sandwich"", ""amount"": 8.75, ""category"": ""Food""}, {""item"": ""magazine"", ""amount"": 6.00, ""category"": ""Retail""}, {""item"": ""bus pass"", ""amount"": 36.00, ""category"": ""Transport""}]"
782,2.97,1.0,1.0,1.0,PASS,"I bought milk for 4.50, a t-shirt for 25, and a bus ticket for 3.75.","[{""item"": ""Milk"", ""amount"": 4.5, ""category"": ""Food""}, {""item"": ""T-shirt"", ""amount"": 25.0, ""category"": ""Retail""}, {""item"": ""Bus Ticket"", ""amount"": 3.75, ""category"": ""Transport""}]","[{""item"": ""milk"", ""amount"": 4.50, ""category"": ""Food""}, {""item"": ""t-shirt"", ""amount"": 25.00, ""category"": ""Retail""}, {""item"": ""bus ticket"", ""amount"": 3.75, ""category"": ""Transport""}]"
783,2.25,1.0,1.0,1.0,PASS,"I spent 25 dollars on a new shirt, wait, no... it was 35 dollars for the shirt.","[{""item"": ""Shirt"", ""amount"": 35.0, ""category"": ""Retail""}]","[{""item"": ""shirt"", ""amount"": 35.00, ""category"": ""Retail""}]"
784,3.61,1.0,1.0,1.0,PASS,"I bought milk for 4.50, a t-shirt for 25, and a bus ticket for 3.75","[{""item"": ""Milk"", ""amount"": 4.5, ""category"": ""Food""}, {""item"": ""T-shirt"", ""amount"": 25.0, ""category"": ""Retail""}, {""item"": ""Bus Ticket"", ""amount"": 3.75, ""category"": ""Transport""}]","[{""item"": ""milk"", ""amount"": 4.50, ""category"": ""Food""}, {""item"": ""t-shirt"", ""amount"": 25.00, ""category"": ""Retail""}, {""item"": ""bus ticket"", ""amount"": 3.75, ""category"": ""Transport""}]"
785,3.86,1.0,1.0,1.0,PASS,Just spent 45 at Target,"[{""item"": ""Target"", ""amount"": 45.0, ""category"": ""Retail""}]","[{""item"": ""Target"", ""amount"": 45.00, ""category"": ""Retail""}]"
786,2.87,0.0,0.8333333333333334,1.0,FAIL,I just filled up my car with gas for 45.50 and then bought a new video game for 69.99.,"[{""item"": ""Gas"", ""amount"": 45.5, ""category"": ""Transport""}, {""item"": ""Video Game"", ""amount"": 69.99, ""category"": ""Retail""}]","[{""item"": ""gas"", ""amount"": 45.50, ""category"": ""Transport""}, {""item"": ""new video game"", ""amount"": 69.99, ""category"": ""Retail""}]"
787,3.07,0.0,0.0,0.0,FAIL,I just spent 45 on a tank of gas and then 18.50 on a movie ticket for tonight.,"[{""item"": ""Gas"", ""amount"": 45.0, ""category"": ""Transport""}, {""item"": ""Movie Ticket"", ""amount"": 18.5, ""category"": ""Entertainment""}]","[{""item"": ""a tank of gas"", ""amount"": 45.00, ""category"": ""Transport""}, {""item"": ""a movie ticket"", ""amount"": 18.50, ""category"": ""Entertainment""}]"
788,2.15,1.0,1.0,1.0,PASS,"I spent 20 dollars on a new t-shirt, wait, no... it was 25 dollars for the t-shirt.","[{""item"": ""T-shirt"", ""amount"": 25.0, ""category"": ""Retail""}]","[{""item"": ""t-shirt"", ""amount"": 25.00, ""category"": ""Retail""}]"
789,2.87,1.0,1.0,1.0,PASS,Just dropped 60 bucks on some new kicks at the mall.,"[{""item"": ""New kicks"", ""amount"": 60.0, ""category"": ""Retail""}]","[{""item"": ""new kicks"", ""amount"": 60.00, ""category"": ""Retail""}]"
790,1.74,0.0,0.6666666666666666,1.0,FAIL,Just dropped a hundred bucks on some new kicks at the mall.,"[{""item"": ""New kicks"", ""amount"": 100.0, ""category"": ""Retail""}]","[{""item"": ""kicks"", ""amount"": 100.00, ""category"": ""Retail""}]"
791,2.76,0.0,0.0,0.0,FAIL,I spent 45 on gas for the car and then 18.50 on a movie ticket for the new sci-fi film.,"[{""item"": ""Gas for car"", ""amount"": 45.0, ""category"": ""Transport""}, {""item"": ""Movie ticket"", ""amount"": 18.5, ""category"": ""Entertainment""}]","[{""item"": ""gas for the car"", ""amount"": 45.00, ""category"": ""Transport""}, {""item"": ""a movie ticket for the new sci-fi film"", ""amount"": 18.50, ""category"": ""Entertainment""}]"
792,1.84,1.0,1.0,1.0,PASS,I spent 45 at Target yesterday.,"[{""item"": ""Target"", ""amount"": 45.0, ""category"": ""Retail""}]","[{""item"": ""Target"", ""amount"": 45.00, ""category"": ""Retail""}]"
793,4.71,1.0,1.0,1.0,PASS,I spent 12.50 at Target yesterday.,"[{""item"": ""Target"", ""amount"": 12.5, ""category"": ""Retail""}]","[{""item"": ""Target"", ""amount"": 12.50, ""category"": ""Retail""}]"
794,4.4,1.0,1.0,1.0,PASS,"I bought milk for 4.50, a t-shirt for 25, and a bus ticket for 3.75.","[{""item"": ""Milk"", ""amount"": 4.5, ""category"": ""Food""}, {""item"": ""T-shirt"", ""amount"": 25.0, ""category"": ""Retail""}, {""item"": ""Bus Ticket"", ""amount"": 3.75, ""category"": ""Transport""}]","[{""item"": ""milk"", ""amount"": 4.50, ""category"": ""Food""}, {""item"": ""t-shirt"", ""amount"": 25.00, ""category"": ""Retail""}, {""item"": ""bus ticket"", ""amount"": 3.75, ""category"": ""Transport""}]"
795,2.04,0.0,0.6666666666666666,1.0,FAIL,"I was running late for work this morning, so I grabbed a quick breakfast sandwich and a large coffee from the cafe downstairs, which cost me $12.75.","[{""item"": ""Breakfast sandwich and large coffee"", ""amount"": 12.75, ""category"": ""Food""}]","[{""item"": ""breakfast sandwich and a large coffee from the cafe downstairs"", ""amount"": 12.75, ""category"": ""Food""}]"
796,2.25,1.0,1.0,1.0,PASS,Just dropped a couple hundred bucks on a new pair of kicks at the mall.,"[{""item"": ""Kicks"", ""amount"": 200.0, ""category"": ""Retail""}]","[{""item"": ""kicks"", ""amount"": 200.00, ""category"": ""Retail""}]"
797,3.68,1.0,1.0,1.0,PASS,"Okay, got a coffee for 4.50, then a sandwich for 8, a magazine for 6.99, and a bus pass for 36.","[{""item"": ""Coffee"", ""amount"": 4.5, ""category"": ""Food""}, {""item"": ""Sandwich"", ""amount"": 8.0, ""category"": ""Food""}, {""item"": ""Magazine"", ""amount"": 6.99, ""category"": ""Retail""}, {""item"": ""Bus Pass"", ""amount"": 36.0, ""category"": ""Transport""}]","[{""item"": ""coffee"", ""amount"": 4.50, ""category"": ""Food""}, {""item"": ""sandwich"", ""amount"": 8.00, ""category"": ""Food""}, {""item"": ""magazine"", ""amount"": 6.99, ""category"": ""Retail""}, {""item"": ""bus pass"", ""amount"": 36.00, ""category"": ""Transport""}]"
798,2.25,1.0,1.0,1.0,PASS,I spent 45 at Target today,"[{""item"": ""Target"", ""amount"": 45.0, ""category"": ""Retail""}]","[{""item"": ""Target"", ""amount"": 45.00, ""category"": ""Retail""}]"
799,3.38,1.0,1.0,1.0,PASS,I spent 45 at Target yesterday.,"[{""item"": ""Target"", ""amount"": 45.0, ""category"": ""Retail""}]","[{""item"": ""Target"", ""amount"": 45.00, ""category"": ""Retail""}]"
800,2.25,1.0,1.0,1.0,PASS,"I spent 15 on a t-shirt... wait, no, it was 25 dollars for the t-shirt.","[{""item"": ""T-shirt"", ""amount"": 25.0, ""category"": ""Retail""}]","[{""item"": ""t-shirt"", ""amount"": 25.00, ""category"": ""Retail""}]"
801,3.58,1.0,1.0,1.0,PASS,"Okay, a coffee for 4.50, then a sandwich for 8.75, a magazine for 6, and a bus ticket for 2.25.","[{""item"": ""Coffee"", ""amount"": 4.5, ""category"": ""Food""}, {""item"": ""Sandwich"", ""amount"": 8.75, ""category"": ""Food""}, {""item"": ""Magazine"", ""amount"": 6.0, ""category"": ""Retail""}, {""item"": ""Bus Ticket"", ""amount"": 2.25, ""category"": ""Transport""}]","[{""item"": ""coffee"", ""amount"": 4.50, ""category"": ""Food""}, {""item"": ""sandwich"", ""amount"": 8.75, ""category"": ""Food""}, {""item"": ""magazine"", ""amount"": 6.00, ""category"": ""Retail""}, {""item"": ""bus ticket"", ""amount"": 2.25, ""category"": ""Transport""}]"
802,1.43,0.0,0.0,0.0,FAIL: Length Mismatch,"I had a really long day at work, so on my way home I decided to stop by the local market to pick up some bread, milk, and a few snacks for the week ahead.",[],"[{""item"": ""bread, milk, and a few snacks"", ""amount"": 0.00, ""category"": ""Food""}]"
803,2.35,0.0,0.0,0.0,FAIL: Length Mismatch,"I was running late for work this morning, so I grabbed a quick breakfast sandwich and a large coffee from the cafe downstairs, which came to 12.75.","[{""item"": ""Breakfast Sandwich"", ""amount"": 12.75, ""category"": ""Food""}, {""item"": ""Large Coffee"", ""amount"": 0.0, ""category"": ""Food""}]","[{""item"": ""breakfast sandwich and a large coffee from the cafe downstairs"", ""amount"": 12.75, ""category"": ""Food""}]"
804,4.43,1.0,1.0,1.0,PASS,"Okay, coffee three fifty, bus pass twenty, shampoo twelve, a book fifteen, and a sandwich eight.","[{""item"": ""Coffee"", ""amount"": 3.5, ""category"": ""Food""}, {""item"": ""Bus Pass"", ""amount"": 20.0, ""category"": ""Transport""}, {""item"": ""Shampoo"", ""amount"": 12.0, ""category"": ""Personal Care""}, {""item"": ""Book"", ""amount"": 15.0, ""category"": ""Retail""}, {""item"": ""Sandwich"", ""amount"": 8.0, ""category"": ""Food""}]","[{""item"": ""coffee"", ""amount"": 3.50, ""category"": ""Food""}, {""item"": ""bus pass"", ""amount"": 20.00, ""category"": ""Transport""}, {""item"": ""shampoo"", ""amount"": 12.00, ""category"": ""Personal Care""}, {""item"": ""book"", ""amount"": 15.00, ""category"": ""Retail""}, {""item"": ""sandwich"", ""amount"": 8.00, ""category"": ""Food""}]"
805,4.3,1.0,1.0,1.0,PASS,"Okay, just got a coffee for 3.50, a sandwich for 8, a bus pass for 40, and a new t-shirt for 25.","[{""item"": ""Coffee"", ""amount"": 3.5, ""category"": ""Food""}, {""item"": ""Sandwich"", ""amount"": 8.0, ""category"": ""Food""}, {""item"": ""Bus Pass"", ""amount"": 40.0, ""category"": ""Transport""}, {""item"": ""T-shirt"", ""amount"": 25.0, ""category"": ""Retail""}]","[{""item"": ""coffee"", ""amount"": 3.50, ""category"": ""Food""}, {""item"": ""sandwich"", ""amount"": 8.00, ""category"": ""Food""}, {""item"": ""bus pass"", ""amount"": 40.00, ""category"": ""Transport""}, {""item"": ""t-shirt"", ""amount"": 25.00, ""category"": ""Retail""}]"
806,2.48,0.0,0.6666666666666666,1.0,FAIL,Just dropped a hundred bucks on some new kicks at the mall.,"[{""item"": ""New kicks"", ""amount"": 100.0, ""category"": ""Retail""}]","[{""item"": ""kicks"", ""amount"": 100.00, ""category"": ""Retail""}]"
807,4.9,1.0,1.0,1.0,PASS,"I bought milk for 3.50, a t-shirt for 25, and a bus ticket for 2.75.","[{""item"": ""Milk"", ""amount"": 3.5, ""category"": ""Food""}, {""item"": ""T-shirt"", ""amount"": 25.0, ""category"": ""Retail""}, {""item"": ""Bus Ticket"", ""amount"": 2.75, ""category"": ""Transport""}]","[{""item"": ""milk"", ""amount"": 3.50, ""category"": ""Food""}, {""item"": ""t-shirt"", ""amount"": 25.00, ""category"": ""Retail""}, {""item"": ""bus ticket"", ""amount"": 2.75, ""category"": ""Transport""}]"
